,links,text,tokens
0,https://www.worldoil.com//news/2022/12/19/kca-deutag-land-drilling-business-awarded-over-85-million-worth-of-contract-awards-and-extensions/,kca deutag  kca deutag the global drilling engineering and technology provider has secured contract awards and extensions in oman northern iraq and europe worth more than 85 million in oman three rigs the t849 t858 and t899 have been extended for a total of 7 years of work additionally kca deutags kenera business unit will provide a grid container for rig t899 this transformer unit will allow the electricity grid to power the rig reducing emissions from the diesel generators onsite by approximately 2550 tonnes 282089 us tons per year paving the way to using renewable energy in the future elsewhere the t63 has mobilized to drill two wells with two more optional wells for a client in kurdistan in europe an area of increasing rig activity the t208 won a contract for 2023 which will see all of kca deutags purposebuilt euro rigs and the wider fleet in europe active during the coming year kca deutag president land simon drew commented these extensions result from our strong operational and safety performance and are a key part of our strategy to grow our business in key markets such as the middle east he continued in addition kenera and idtec will play a key role in oman with our electrification technology to be used on one of the rigs which will be a first of its kind in the country and an important pilot project for the future this demonstrates how we can significantly reduce emissions and actively play our role in the energy transition,"['kca', 'deutag', 'kca', 'deutag', 'the', 'global', 'drilling', 'engineering', 'and', 'technology', 'provider', 'has', 'secured', 'contract', 'awards', 'and', 'extensions', 'in', 'oman', 'northern', 'iraq', 'and', 'europe', 'worth', 'more', 'than', '85', 'million', 'in', 'oman', 'three', 'rigs', 'the', 't849', 't858', 'and', 't899', 'have', 'been', 'extended', 'for', 'a', 'total', 'of', '7', 'years', 'of', 'work', 'additionally', 'kca', 'deutags', 'kenera', 'business', 'unit', 'will', 'provide', 'a', 'grid', 'container', 'for', 'rig', 't899', 'this', 'transformer', 'unit', 'will', 'allow', 'the', 'electricity', 'grid', 'to', 'power', 'the', 'rig', 'reducing', 'emissions', 'from', 'the', 'diesel', 'generators', 'onsite', 'by', 'approximately', '2550', 'tonnes', '282089', 'us', 'tons', 'per', 'year', 'paving', 'the', 'way', 'to', 'using', 'renewable', 'energy', 'in', 'the', 'future', 'elsewhere', 'the', 't63', 'has', 'mobilized', 'to', 'drill', 'two', 'wells', 'with', 'two', 'more', 'optional', 'wells', 'for', 'a', 'client', 'in', 'kurdistan', 'in', 'europe', 'an', 'area', 'of', 'increasing', 'rig', 'activity', 'the', 't208', 'won', 'a', 'contract', 'for', '2023', 'which', 'will', 'see', 'all', 'of', 'kca', 'deutags', 'purposebuilt', 'euro', 'rigs', 'and', 'the', 'wider', 'fleet', 'in', 'europe', 'active', 'during', 'the', 'coming', 'year', 'kca', 'deutag', 'president', 'land', 'simon', 'drew', 'commented', 'these', 'extensions', 'result', 'from', 'our', 'strong', 'operational', 'and', 'safety', 'performance', 'and', 'are', 'a', 'key', 'part', 'of', 'our', 'strategy', 'to', 'grow', 'our', 'business', 'in', 'key', 'markets', 'such', 'as', 'the', 'middle', 'east', 'he', 'continued', 'in', 'addition', 'kenera', 'and', 'idtec', 'will', 'play', 'a', 'key', 'role', 'in', 'oman', 'with', 'our', 'electrification', 'technology', 'to', 'be', 'used', 'on', 'one', 'of', 'the', 'rigs', 'which', 'will', 'be', 'a', 'first', 'of', 'its', 'kind', 'in', 'the', 'country', 'and', 'an', 'important', 'pilot', 'project', 'for', 'the', 'future', 'this', 'demonstrates', 'how', 'we', 'can', 'significantly', 'reduce', 'emissions', 'and', 'actively', 'play', 'our', 'role', 'in', 'the', 'energy', 'transition']"
1,https://www.worldoil.com//news/2022/12/19/norwegian-oil-and-gas-operator-increases-stake-in-berling-field-and-updates-development-plans/,wo  dno asa the norwegian oil and gas operator announced the acquisition of an additional 10 percent stake in the berling previously iris hades field development project from sval energi as on dec 19 the partnership will submit a plan for development and operation pdo to the ministry of petroleum and energy before the end of december they will recommend that the berling field be developed as a subsea tieback to the sgard b platform some 20km 1243 miles away separately plans have been submitted to the ministry for the andvare field development previously gjk by a partnership comprising dno norge as operator equinor energy as and pgnig upstream norway as the field lies within a license that also includes the producing alve field as a subsea tieback to norne fpso andvare will use existing infrastructure and an available norne well slot allowing for a fasttrack development of the gas discovery a third dnooperated brasse project offshore norway matured towards a 2022 investment decision as recent changes in the temporary petroleum tax system and industry cost pressures have significantly weakened the projects economics the license partners dno and vr energi asa with 50 percent each have decided not to submit a pdo by yearend 2022 dno is considering its options to commercialize the brasse oil and gas discovery including through a modified development concept,"['wo', 'dno', 'asa', 'the', 'norwegian', 'oil', 'and', 'gas', 'operator', 'announced', 'the', 'acquisition', 'of', 'an', 'additional', '10', 'percent', 'stake', 'in', 'the', 'berling', 'previously', 'iris', 'hades', 'field', 'development', 'project', 'from', 'sval', 'energi', 'as', 'on', 'dec', '19', 'the', 'partnership', 'will', 'submit', 'a', 'plan', 'for', 'development', 'and', 'operation', 'pdo', 'to', 'the', 'ministry', 'of', 'petroleum', 'and', 'energy', 'before', 'the', 'end', 'of', 'december', 'they', 'will', 'recommend', 'that', 'the', 'berling', 'field', 'be', 'developed', 'as', 'a', 'subsea', 'tieback', 'to', 'the', 'sgard', 'b', 'platform', 'some', '20km', '1243', 'miles', 'away', 'separately', 'plans', 'have', 'been', 'submitted', 'to', 'the', 'ministry', 'for', 'the', 'andvare', 'field', 'development', 'previously', 'gjk', 'by', 'a', 'partnership', 'comprising', 'dno', 'norge', 'as', 'operator', 'equinor', 'energy', 'as', 'and', 'pgnig', 'upstream', 'norway', 'as', 'the', 'field', 'lies', 'within', 'a', 'license', 'that', 'also', 'includes', 'the', 'producing', 'alve', 'field', 'as', 'a', 'subsea', 'tieback', 'to', 'norne', 'fpso', 'andvare', 'will', 'use', 'existing', 'infrastructure', 'and', 'an', 'available', 'norne', 'well', 'slot', 'allowing', 'for', 'a', 'fasttrack', 'development', 'of', 'the', 'gas', 'discovery', 'a', 'third', 'dnooperated', 'brasse', 'project', 'offshore', 'norway', 'matured', 'towards', 'a', '2022', 'investment', 'decision', 'as', 'recent', 'changes', 'in', 'the', 'temporary', 'petroleum', 'tax', 'system', 'and', 'industry', 'cost', 'pressures', 'have', 'significantly', 'weakened', 'the', 'projects', 'economics', 'the', 'license', 'partners', 'dno', 'and', 'vr', 'energi', 'asa', 'with', '50', 'percent', 'each', 'have', 'decided', 'not', 'to', 'submit', 'a', 'pdo', 'by', 'yearend', '2022', 'dno', 'is', 'considering', 'its', 'options', 'to', 'commercialize', 'the', 'brasse', 'oil', 'and', 'gas', 'discovery', 'including', 'through', 'a', 'modified', 'development', 'concept']"
2,https://www.worldoil.com//news/2022/12/19/britain-partners-with-european-group-to-develop-offshore-wind-farms/,bloomberg  the uk government signed an agreement with a group including the european commission to develop offshore renewable projects in the north sea this deal signals that britain is prepared to soften its stance in dealing with its former partners postbrexit ramping up projects such as wind farms at sea is set to play a key role if europe is to reduce its dependence on natural gas and cut carbon emissions the uk plans to increase capacity of offshore wind production fivefold to 50 gigawatts by the end of the decade they aim for the economy to produce netzero emissions by 2050 the projects will link electricity interconnectors and wind farms players include belgium denmark france germany ireland luxembourg netherlands sweden norway and the european commission the deal comes before the uk is set to auction two seabed leases next year capable of about 10 gigawatts of capacity for floating wind farms according to bnef the countrys offshore wind market will have a capacity of 70 gigawatts by 2035 of which 8 gigawatts will be floating the agreement which largely restores an accord that was in place before britain left the eu sets out terms for further potential cooperation between the uk and the north sea energy cooperation an agreement will make it possible in the future to develop concrete joint offshore projects with this important partner country which will benefit our supply of green electricity germanys deputy economy minister sven giegold said in a statement before the signing  ,"['bloomberg', 'the', 'uk', 'government', 'signed', 'an', 'agreement', 'with', 'a', 'group', 'including', 'the', 'european', 'commission', 'to', 'develop', 'offshore', 'renewable', 'projects', 'in', 'the', 'north', 'sea', 'this', 'deal', 'signals', 'that', 'britain', 'is', 'prepared', 'to', 'soften', 'its', 'stance', 'in', 'dealing', 'with', 'its', 'former', 'partners', 'postbrexit', 'ramping', 'up', 'projects', 'such', 'as', 'wind', 'farms', 'at', 'sea', 'is', 'set', 'to', 'play', 'a', 'key', 'role', 'if', 'europe', 'is', 'to', 'reduce', 'its', 'dependence', 'on', 'natural', 'gas', 'and', 'cut', 'carbon', 'emissions', 'the', 'uk', 'plans', 'to', 'increase', 'capacity', 'of', 'offshore', 'wind', 'production', 'fivefold', 'to', '50', 'gigawatts', 'by', 'the', 'end', 'of', 'the', 'decade', 'they', 'aim', 'for', 'the', 'economy', 'to', 'produce', 'netzero', 'emissions', 'by', '2050', 'the', 'projects', 'will', 'link', 'electricity', 'interconnectors', 'and', 'wind', 'farms', 'players', 'include', 'belgium', 'denmark', 'france', 'germany', 'ireland', 'luxembourg', 'netherlands', 'sweden', 'norway', 'and', 'the', 'european', 'commission', 'the', 'deal', 'comes', 'before', 'the', 'uk', 'is', 'set', 'to', 'auction', 'two', 'seabed', 'leases', 'next', 'year', 'capable', 'of', 'about', '10', 'gigawatts', 'of', 'capacity', 'for', 'floating', 'wind', 'farms', 'according', 'to', 'bnef', 'the', 'countrys', 'offshore', 'wind', 'market', 'will', 'have', 'a', 'capacity', 'of', '70', 'gigawatts', 'by', '2035', 'of', 'which', '8', 'gigawatts', 'will', 'be', 'floating', 'the', 'agreement', 'which', 'largely', 'restores', 'an', 'accord', 'that', 'was', 'in', 'place', 'before', 'britain', 'left', 'the', 'eu', 'sets', 'out', 'terms', 'for', 'further', 'potential', 'cooperation', 'between', 'the', 'uk', 'and', 'the', 'north', 'sea', 'energy', 'cooperation', 'an', 'agreement', 'will', 'make', 'it', 'possible', 'in', 'the', 'future', 'to', 'develop', 'concrete', 'joint', 'offshore', 'projects', 'with', 'this', 'important', 'partner', 'country', 'which', 'will', 'benefit', 'our', 'supply', 'of', 'green', 'electricity', 'germanys', 'deputy', 'economy', 'minister', 'sven', 'giegold', 'said', 'in', 'a', 'statement', 'before', 'the', 'signing']"
3,https://www.worldoil.com//news/2022/12/16/spanish-oil-producer-repsol-furthers-clean-energy-plan-by-acquiring-asterion-for-597-million/,bloomberg  spanish oil producer repsol sa furthered its clean energy expansion with the acquisition of local developer asterion energies for 560 million 597 million like many of its european peers repsol is adding renewables output as the energy transition accelerates the madridbased company was the first large oil producer to announce a significant push into the space in 2019 with rivals such as shell plc and bp plc since piling into the sector aggressively the asterion deal gives repsol a 77gigawatt portfolio located mostly in spain but also in italy and  in a first for the company  france it said dec 16 the assets comprise 49 gigawatts of photovoltaic solar and 28 gigawatts of wind generation  some still under construction on top of the transaction price repsol agreed to contingent payments of as much as 20 million 2120 million banco santander sa advised the company on the deal repsol is targeting 20 gigawatts of installed renewable capacity by the end of the decade and has earmarked as much as 65 billion 689 billion for lowcarbon projects in its 20212025 strategic plan earlier this year it agreed to sell a 25 stake in its clean energy unit to a joint venture between credit agricole sa and energy infrastructure partners ag for about 905 million 95916 million,"['bloomberg', 'spanish', 'oil', 'producer', 'repsol', 'sa', 'furthered', 'its', 'clean', 'energy', 'expansion', 'with', 'the', 'acquisition', 'of', 'local', 'developer', 'asterion', 'energies', 'for', '560', 'million', '597', 'million', 'like', 'many', 'of', 'its', 'european', 'peers', 'repsol', 'is', 'adding', 'renewables', 'output', 'as', 'the', 'energy', 'transition', 'accelerates', 'the', 'madridbased', 'company', 'was', 'the', 'first', 'large', 'oil', 'producer', 'to', 'announce', 'a', 'significant', 'push', 'into', 'the', 'space', 'in', '2019', 'with', 'rivals', 'such', 'as', 'shell', 'plc', 'and', 'bp', 'plc', 'since', 'piling', 'into', 'the', 'sector', 'aggressively', 'the', 'asterion', 'deal', 'gives', 'repsol', 'a', '77gigawatt', 'portfolio', 'located', 'mostly', 'in', 'spain', 'but', 'also', 'in', 'italy', 'and', 'in', 'a', 'first', 'for', 'the', 'company', 'france', 'it', 'said', 'dec', '16', 'the', 'assets', 'comprise', '49', 'gigawatts', 'of', 'photovoltaic', 'solar', 'and', '28', 'gigawatts', 'of', 'wind', 'generation', 'some', 'still', 'under', 'construction', 'on', 'top', 'of', 'the', 'transaction', 'price', 'repsol', 'agreed', 'to', 'contingent', 'payments', 'of', 'as', 'much', 'as', '20', 'million', '2120', 'million', 'banco', 'santander', 'sa', 'advised', 'the', 'company', 'on', 'the', 'deal', 'repsol', 'is', 'targeting', '20', 'gigawatts', 'of', 'installed', 'renewable', 'capacity', 'by', 'the', 'end', 'of', 'the', 'decade', 'and', 'has', 'earmarked', 'as', 'much', 'as', '65', 'billion', '689', 'billion', 'for', 'lowcarbon', 'projects', 'in', 'its', '20212025', 'strategic', 'plan', 'earlier', 'this', 'year', 'it', 'agreed', 'to', 'sell', 'a', '25', 'stake', 'in', 'its', 'clean', 'energy', 'unit', 'to', 'a', 'joint', 'venture', 'between', 'credit', 'agricole', 'sa', 'and', 'energy', 'infrastructure', 'partners', 'ag', 'for', 'about', '905', 'million', '95916', 'million']"
4,https://www.worldoil.com//news/2022/12/16/aker-bp-invests-over-20-billion-on-norwegian-shelf-field-development-plans/,wo  aker bp and its partners are submitting a total of ten pdos plans for development and operation and one plan for installation and operation pio to the ministry of petroleum and energy mpe on dec 16 with total investments of more than nok 200 billion 2021 billion in real terms these aker bpoperated oil and gas projects represent one of europes largest private industrial developments stronguniquely positionedstrong total recoverable resources in these development projects amount to 730 million net barrels of oil equivalent for aker bp the projects will also contribute to extending the life of existing production and enable future growth opportunities along with several measures to increase efficiency and recovery these development projects will enable aker bps oil and gas production to grow from around 400000bpd in 2022 to around 525000bbl in 2028 strongindustry leader in low emissionsstrong aker bps co2 emissions per barrel are among the lowest in the entire oil and gas industry the emission intensity will be further reduced when these new projects which will predominantly receive power from shore come onstream this is an important element in the companys strategy to achieve net zero emissions by 2030 we have a threepronged strategy to meet the worlds growing need for energy while simultaneously contributing to reduce emissions we will deliver oil and gas with a minimum climate footprint we will generate revenue that can be used to facilitate the energy transition and we will contribute knowledge data and experience to support new industries says hersvik strongcreates jobs builds expertisestrong aker bps operated development projects are expected to contribute to more than 150000 fulltime equivalents in norway in supplier companies across the country in addition to ensuring activity and jobs the projects contribute to developing technological expertise in the norwegian industry in the period before renewable projects are expected to increase in scale strongdevelopment project areasstrong strongyggdrasil formerly noakastrong this is the next large field development on the norwegian shelf between alvheim and oseberg in the north sea it contains several discoveries with total recoverable resources of around 650 mmbopd the development concept consists of an unmanned production platform to the north munin formerly krafla a process platform with a well bay area and living quarters hugin a formerly noa to the south and a normally unmanned wellhead platform on fry hugin b which will be tied back to hugin a yggdrasil represents a comprehensive subsea development with a total of nine subsea templates the plan calls for 55 wells in the area which will be developed using power from shore until now equinor has been the operator for krafla upon submission of the plan for development and operation the field name is changed to munin aker bp will take over as operator and will hence be the operator for the entire area in both the development and operations phases the total investments are estimated at nok 115 billion 1162 billion recoverable resources are estimated at 650 mmbopd with a production start date planned in 2027 the license partners are aker bp equinor and lotos strongvalhall pwp  fenris formerly king learstrong this unitized development includes a new process and wellhead platform pwp bridge connected to the valhall field center an unmanned wellhead platform on fenris that will produce through a 50 km pipeline to valhall pwp valhall pwp will have an essential role in the further development of the valhall area gas production from fenris will make a significant contribution to longterm and predictable gas supplies to europe the total investments are estimated at nok 50 billion 505 billion reserves are estimated at 230 mmbopd with a production start date planned in 2027 the license partners are aker bp pgnig upstream norway and pandion energy strongthree developments in the skarv area skarv satellite projectstrong these developments include the alve nord idun nord and rn gas and condensate discoveries in the northern part of the norwegian sea the fields will be developed using subsea solutions connected to the production vessel on the skarv field skarv fpso the developments will be carried out as a joint project  the skarv satellite project ssp these developments will contribute to continued high production and an extended lifetime for skarv fpso the total investments are estimated at nok 12 billion 121 billion with a plan to start production in 2027 the recoverable resources are estimated at 120 mmbopd the license partners are aker bp equinor pgnig upstream norway and wintershall dea strongutsira high strong three satellite projects will utilize the capacity of edvard grieg and ivar aasen on the utsira high in the north sea new names will be used for license groups and facilities symra formerly lille prinsen will be a tiein to ivar aasen while solveig phase 2 and troldhaugen formerly rolvsnes will be tied into the edvard grieg platform for solveig phase 2 a report will be submitted to the mpe rather than a separate pdo the total investments are estimated at nok 21 billion 212 billion aker bp sval energi omv and wintershall dea are the license partners production is planned to start in 2026 or 2027 with recoverable resources estimated at 124 mmbopd,"['wo', 'aker', 'bp', 'and', 'its', 'partners', 'are', 'submitting', 'a', 'total', 'of', 'ten', 'pdos', 'plans', 'for', 'development', 'and', 'operation', 'and', 'one', 'plan', 'for', 'installation', 'and', 'operation', 'pio', 'to', 'the', 'ministry', 'of', 'petroleum', 'and', 'energy', 'mpe', 'on', 'dec', '16', 'with', 'total', 'investments', 'of', 'more', 'than', 'nok', '200', 'billion', '2021', 'billion', 'in', 'real', 'terms', 'these', 'aker', 'bpoperated', 'oil', 'and', 'gas', 'projects', 'represent', 'one', 'of', 'europes', 'largest', 'private', 'industrial', 'developments', 'stronguniquely', 'positionedstrong', 'total', 'recoverable', 'resources', 'in', 'these', 'development', 'projects', 'amount', 'to', '730', 'million', 'net', 'barrels', 'of', 'oil', 'equivalent', 'for', 'aker', 'bp', 'the', 'projects', 'will', 'also', 'contribute', 'to', 'extending', 'the', 'life', 'of', 'existing', 'production', 'and', 'enable', 'future', 'growth', 'opportunities', 'along', 'with', 'several', 'measures', 'to', 'increase', 'efficiency', 'and', 'recovery', 'these', 'development', 'projects', 'will', 'enable', 'aker', 'bps', 'oil', 'and', 'gas', 'production', 'to', 'grow', 'from', 'around', '400000bpd', 'in', '2022', 'to', 'around', '525000bbl', 'in', '2028', 'strongindustry', 'leader', 'in', 'low', 'emissionsstrong', 'aker', 'bps', 'co2', 'emissions', 'per', 'barrel', 'are', 'among', 'the', 'lowest', 'in', 'the', 'entire', 'oil', 'and', 'gas', 'industry', 'the', 'emission', 'intensity', 'will', 'be', 'further', 'reduced', 'when', 'these', 'new', 'projects', 'which', 'will', 'predominantly', 'receive', 'power', 'from', 'shore', 'come', 'onstream', 'this', 'is', 'an', 'important', 'element', 'in', 'the', 'companys', 'strategy', 'to', 'achieve', 'net', 'zero', 'emissions', 'by', '2030', 'we', 'have', 'a', 'threepronged', 'strategy', 'to', 'meet', 'the', 'worlds', 'growing', 'need', 'for', 'energy', 'while', 'simultaneously', 'contributing', 'to', 'reduce', 'emissions', 'we', 'will', 'deliver', 'oil', 'and', 'gas', 'with', 'a', 'minimum', 'climate', 'footprint', 'we', 'will', 'generate', 'revenue', 'that', 'can', 'be', 'used', 'to', 'facilitate', 'the', 'energy', 'transition', 'and', 'we', 'will', 'contribute', 'knowledge', 'data', 'and', 'experience', 'to', 'support', 'new', 'industries', 'says', 'hersvik', 'strongcreates', 'jobs', 'builds', 'expertisestrong', 'aker', 'bps', 'operated', 'development', 'projects', 'are', 'expected', 'to', 'contribute', 'to', 'more', 'than', '150000', 'fulltime', 'equivalents', 'in', 'norway', 'in', 'supplier', 'companies', 'across', 'the', 'country', 'in', 'addition', 'to', 'ensuring', 'activity', 'and', 'jobs', 'the', 'projects', 'contribute', 'to', 'developing', 'technological', 'expertise', 'in', 'the', 'norwegian', 'industry', 'in', 'the', 'period', 'before', 'renewable', 'projects', 'are', 'expected', 'to', 'increase', 'in', 'scale', 'strongdevelopment', 'project', 'areasstrong', 'strongyggdrasil', 'formerly', 'noakastrong', 'this', 'is', 'the', 'next', 'large', 'field', 'development', 'on', 'the', 'norwegian', 'shelf', 'between', 'alvheim', 'and', 'oseberg', 'in', 'the', 'north', 'sea', 'it', 'contains', 'several', 'discoveries', 'with', 'total', 'recoverable', 'resources', 'of', 'around', '650', 'mmbopd', 'the', 'development', 'concept', 'consists', 'of', 'an', 'unmanned', 'production', 'platform', 'to', 'the', 'north', 'munin', 'formerly', 'krafla', 'a', 'process', 'platform', 'with', 'a', 'well', 'bay', 'area', 'and', 'living', 'quarters', 'hugin', 'a', 'formerly', 'noa', 'to', 'the', 'south', 'and', 'a', 'normally', 'unmanned', 'wellhead', 'platform', 'on', 'fry', 'hugin', 'b', 'which', 'will', 'be', 'tied', 'back', 'to', 'hugin', 'a', 'yggdrasil', 'represents', 'a', 'comprehensive', 'subsea', 'development', 'with', 'a', 'total', 'of', 'nine', 'subsea', 'templates', 'the', 'plan', 'calls', 'for', '55', 'wells', 'in', 'the', 'area', 'which', 'will', 'be', 'developed', 'using', 'power', 'from', 'shore', 'until', 'now', 'equinor', 'has', 'been', 'the', 'operator', 'for', 'krafla', 'upon', 'submission', 'of', 'the', 'plan', 'for', 'development', 'and', 'operation', 'the', 'field', 'name', 'is', 'changed', 'to', 'munin', 'aker', 'bp', 'will', 'take', 'over', 'as', 'operator', 'and', 'will', 'hence', 'be', 'the', 'operator', 'for', 'the', 'entire', 'area', 'in', 'both', 'the', 'development', 'and', 'operations', 'phases', 'the', 'total', 'investments', 'are', 'estimated', 'at', 'nok', '115', 'billion', '1162', 'billion', 'recoverable', 'resources', 'are', 'estimated', 'at', '650', 'mmbopd', 'with', 'a', 'production', 'start', 'date', 'planned', 'in', '2027', 'the', 'license', 'partners', 'are', 'aker', 'bp', 'equinor', 'and', 'lotos', 'strongvalhall', 'pwp', 'fenris', 'formerly', 'king', 'learstrong', 'this', 'unitized', 'development', 'includes', 'a', 'new', 'process', 'and', 'wellhead', 'platform', 'pwp', 'bridge', 'connected', 'to', 'the', 'valhall', 'field', 'center', 'an', 'unmanned', 'wellhead', 'platform', 'on', 'fenris', 'that', 'will', 'produce', 'through', 'a', '50', 'km', 'pipeline', 'to', 'valhall', 'pwp', 'valhall', 'pwp', 'will', 'have', 'an', 'essential', 'role', 'in', 'the', 'further', 'development', 'of', 'the', 'valhall', 'area', 'gas', 'production', 'from', 'fenris', 'will', 'make', 'a', 'significant', 'contribution', 'to', 'longterm', 'and', 'predictable', 'gas', 'supplies', 'to', 'europe', 'the', 'total', 'investments', 'are', 'estimated', 'at', 'nok', '50', 'billion', '505', 'billion', 'reserves', 'are', 'estimated', 'at', '230', 'mmbopd', 'with', 'a', 'production', 'start', 'date', 'planned', 'in', '2027', 'the', 'license', 'partners', 'are', 'aker', 'bp', 'pgnig', 'upstream', 'norway', 'and', 'pandion', 'energy', 'strongthree', 'developments', 'in', 'the', 'skarv', 'area', 'skarv', 'satellite', 'projectstrong', 'these', 'developments', 'include', 'the', 'alve', 'nord', 'idun', 'nord', 'and', 'rn', 'gas', 'and', 'condensate', 'discoveries', 'in', 'the', 'northern', 'part', 'of', 'the', 'norwegian', 'sea', 'the', 'fields', 'will', 'be', 'developed', 'using', 'subsea', 'solutions', 'connected', 'to', 'the', 'production', 'vessel', 'on', 'the', 'skarv', 'field', 'skarv', 'fpso', 'the', 'developments', 'will', 'be', 'carried', 'out', 'as', 'a', 'joint', 'project', 'the', 'skarv', 'satellite', 'project', 'ssp', 'these', 'developments', 'will', 'contribute', 'to', 'continued', 'high', 'production', 'and', 'an', 'extended', 'lifetime', 'for', 'skarv', 'fpso', 'the', 'total', 'investments', 'are', 'estimated', 'at', 'nok', '12', 'billion', '121', 'billion', 'with', 'a', 'plan', 'to', 'start', 'production', 'in', '2027', 'the', 'recoverable', 'resources', 'are', 'estimated', 'at', '120', 'mmbopd', 'the', 'license', 'partners', 'are', 'aker', 'bp', 'equinor', 'pgnig', 'upstream', 'norway', 'and', 'wintershall', 'dea', 'strongutsira', 'high', 'strong', 'three', 'satellite', 'projects', 'will', 'utilize', 'the', 'capacity', 'of', 'edvard', 'grieg', 'and', 'ivar', 'aasen', 'on', 'the', 'utsira', 'high', 'in', 'the', 'north', 'sea', 'new', 'names', 'will', 'be', 'used', 'for', 'license', 'groups', 'and', 'facilities', 'symra', 'formerly', 'lille', 'prinsen', 'will', 'be', 'a', 'tiein', 'to', 'ivar', 'aasen', 'while', 'solveig', 'phase', '2', 'and', 'troldhaugen', 'formerly', 'rolvsnes', 'will', 'be', 'tied', 'into', 'the', 'edvard', 'grieg', 'platform', 'for', 'solveig', 'phase', '2', 'a', 'report', 'will', 'be', 'submitted', 'to', 'the', 'mpe', 'rather', 'than', 'a', 'separate', 'pdo', 'the', 'total', 'investments', 'are', 'estimated', 'at', 'nok', '21', 'billion', '212', 'billion', 'aker', 'bp', 'sval', 'energi', 'omv', 'and', 'wintershall', 'dea', 'are', 'the', 'license', 'partners', 'production', 'is', 'planned', 'to', 'start', 'in', '2026', 'or', '2027', 'with', 'recoverable', 'resources', 'estimated', 'at', '124', 'mmbopd']"
